Timestamp,Country,Num_Flights,Num_Covid_Cases
5/20/2021,Greece,110,1886
5/20/2021,"Hong Kong SAR, China",105,
5/20/2021,Iceland,23,4
5/20/2021,Independent State of Papua New Guinea,1,
5/20/2021,India,150,259551
5/20/2021,Indonesia,95,5797
5/20/2021,"Iran, Islamic Republic of",25,
5/20/2021,Ireland,29,470
5/20/2021,Israel,95,42
5/20/2021,Italy,166,5736
5/20/2021,Jamaica,5,100
5/20/2021,Japan,621,5712
5/20/2021,Jordan,42,0
5/20/2021,Kazakhstan,101,2267
5/20/2021,Kenya,22,494
5/20/2021,Korea,335,561
5/20/2021,Kuwait,17,1168
5/20/2021,Latvia,38,497
5/20/2021,Lebanon,35,394
5/20/2021,Libya,6,299
5/20/2021,Luxembourg,90,67
5/20/2021,"Macao SAR, China",28,
5/20/2021,Malaysia,40,6806
5/20/2021,Malta,6,2
5/20/2021,Mauritius,1,0
5/20/2021,Mexico,380,2628
5/20/2021,"Moldova, Republic of",10,
5/20/2021,Mongolia,1,629
5/20/2021,Morocco,26,333
5/20/2021,Netherlands,262,4670
5/20/2021,New Caledonia,1,
5/20/2021,New Zealand,424,3
5/20/2021,Norway,189,505
5/20/2021,Oman,1,802
5/20/2021,Pakistan,31,3070
5/20/2021,Panama,104,579
5/20/2021,Peru,117,0
5/20/2021,Philippines,26,6084
5/20/2021,Poland,103,2090
5/20/2021,Portugal,132,451
5/20/2021,Qatar,363,313
5/20/2021,Romania,53,618
5/20/2021,Russian Federation,1196,9112
5/20/2021,Saudi Arabia,112,1330
5/20/2021,Serbia,1,550
5/20/2021,Singapore,135,41
5/20/2021,South Africa,89,3641
5/20/2021,Spain,322,5733
5/20/2021,Sri Lanka,10,3443
5/20/2021,Sudan,2,0
5/20/2021,Suriname,2,162
5/20/2021,Sweden,238,3411
5/20/2021,Switzerland,74,1198
5/20/2021,Syrian Arab Republic,2,
5/20/2021,"Tanzania, United Republic of",13,
5/20/2021,Thailand,21,2636
5/20/2021,Tunisia,17,1749
5/20/2021,Turkey,1138,9385
5/20/2021,Ukraine,53,5285
5/20/2021,United Arab Emirates,393,1401
5/20/2021,United Kingdom,184,2699
5/20/2021,United States,9154,30100
5/20/2021,Uzbekistan,46,263
5/20/2021,Vietnam,49,89
5/20/2021,Yemen,5,20
5/21/2021,Algeria,38,278
5/21/2021,Antigua and Barbuda,3,0
5/21/2021,Argentina,16,35468
5/21/2021,Australia,293,4
5/21/2021,Austria,147,677
5/21/2021,Azerbaijan,6,406
5/21/2021,Bahrain,53,2858
5/21/2021,Bangladesh,6,1504
5/21/2021,Belarus,91,1756
5/21/2021,Belgium,139,2906
5/21/2021,Bolivia,3,2858
5/21/2021,Bosnia and Herzegovina,5,132
5/21/2021,Brazil,477,76631
5/21/2021,Brunei Darussalam,5,
5/21/2021,Bulgaria,14,362
5/21/2021,Canada,204,4478
5/21/2021,Cape Verde,1,
5/21/2021,Chile,25,7602
5/21/2021,China (People's Republic of),1887,11
5/21/2021,Chinese Taipei,213,314
5/21/2021,Colombia,76,14838
5/21/2021,Costa Rica,1,2587
5/21/2021,Croatia,46,525
5/21/2021,Cyprus,3,77
5/21/2021,Czech Republic,6,672
5/21/2021,Egypt,104,1148
5/21/2021,El Salvador,20,741
5/21/2021,Ethiopia,58,485
5/21/2021,Finland,80,217
5/21/2021,France,456,12803
5/21/2021,French Polynesia,16,
5/21/2021,Georgia,5,1064
5/21/2021,Germany,970,8096
5/21/2021,Greece,91,1982
5/21/2021,"Hong Kong SAR, China",109,
5/21/2021,Iceland,16,0
5/21/2021,Independent State of Papua New Guinea,3,
5/21/2021,India,145,257299
5/21/2021,Indonesia,86,5746
5/21/2021,"Iran, Islamic Republic of",29,
5/21/2021,Ireland,26,533
5/21/2021,Israel,55,27
5/21/2021,Italy,188,5215
5/21/2021,Jamaica,11,104
5/21/2021,Japan,680,5245
5/21/2021,Jordan,36,0
5/21/2021,Kazakhstan,97,2267
5/21/2021,Kenya,32,659
5/21/2021,Korea,313,666
5/21/2021,Kuwait,22,1345
5/21/2021,Latvia,57,477
5/21/2021,Lebanon,30,450
5/21/2021,Libya,5,250
5/21/2021,Luxembourg,96,80
5/21/2021,"Macao SAR, China",31,
5/21/2021,Malaysia,42,6493
5/21/2021,Malta,12,6
5/21/2021,Mauritius,1,0
5/21/2021,Mexico,393,2604
5/21/2021,"Moldova, Republic of",9,
5/21/2021,Mongolia,1,684
5/21/2021,Morocco,27,358
5/21/2021,Netherlands,308,4171
5/21/2021,New Caledonia,1,
5/21/2021,New Zealand,449,1
5/21/2021,Norway,188,714
5/21/2021,Pakistan,26,4007
5/21/2021,Panama,99,508
5/21/2021,Peru,90,6745
5/21/2021,Philippines,22,6248
5/21/2021,Poland,99,1680
5/21/2021,Portugal,150,559
5/21/2021,Qatar,379,367
5/21/2021,Romania,60,484
5/21/2021,Russian Federation,1180,8811
5/21/2021,Saudi Arabia,90,1136
5/21/2021,Serbia,1,391
5/21/2021,Seychelles,1,103
5/21/2021,Singapore,140,40
5/21/2021,South Africa,86,3332
5/21/2021,Spain,355,4792
5/21/2021,Sri Lanka,14,3547
5/21/2021,Sudan,1,0
5/21/2021,Sweden,251,3168
5/21/2021,Switzerland,124,0
5/21/2021,Syrian Arab Republic,1,
5/21/2021,"Tanzania, United Republic of",14,
5/21/2021,Thailand,14,3481
5/21/2021,Tunisia,25,1159
5/21/2021,Turkey,1299,9528
5/21/2021,Ukraine,65,5110
5/21/2021,United Arab Emirates,407,1490
5/21/2021,United Kingdom,188,2708
5/21/2021,United States,9240,28690
5/21/2021,Uzbekistan,48,313
5/21/2021,Vanuatu,1,0
5/21/2021,Vietnam,45,132
5/21/2021,Yemen,2,19
5/22/2021,Algeria,39,217
5/22/2021,Angola,2,240
5/22/2021,Antigua and Barbuda,2,2
5/22/2021,Argentina,9,32171
5/22/2021,Australia,192,4
5/22/2021,Austria,78,583
5/22/2021,Azerbaijan,7,352
5/22/2021,Bahrain,59,2719
5/22/2021,Bangladesh,2,1028
5/22/2021,Belarus,70,1471
5/22/2021,Belgium,83,2516
5/22/2021,Bolivia,3,3005
5/22/2021,Brazil,426,67896
5/22/2021,Brunei Darussalam,1,
5/22/2021,Bulgaria,13,148
5/22/2021,Canada,189,3634
5/22/2021,Chile,24,7500
5/22/2021,China (People's Republic of),1859,20
5/22/2021,Chinese Taipei,205,723
5/22/2021,Colombia,72,18737
5/22/2021,Costa Rica,2,0
5/22/2021,Croatia,32,518
5/22/2021,Cyprus,2,135
5/22/2021,Czech Republic,2,684
5/22/2021,Egypt,90,1151
5/22/2021,El Salvador,13,0
5/22/2021,Ethiopia,70,381
5/22/2021,Fiji,3,29
5/22/2021,Finland,56,168
5/22/2021,France,392,12611
5/22/2021,French Polynesia,30,
5/22/2021,Georgia,4,1071
5/22/2021,Germany,908,6419
5/22/2021,Greece,103,1503
5/22/2021,"Hong Kong SAR, China",109,
5/22/2021,Iceland,11,0
5/22/2021,Independent State of Papua New Guinea,5,
5/22/2021,India,118,240842
5/22/2021,Indonesia,87,5296
5/22/2021,"Iran, Islamic Republic of",32,
5/22/2021,Ireland,21,384
5/22/2021,Israel,31,18
5/22/2021,Italy,164,4714
5/22/2021,Jamaica,5,123
5/22/2021,Japan,628,5035
5/22/2021,Jordan,30,0
5/22/2021,Kazakhstan,93,2476
5/22/2021,Kenya,33,573
5/22/2021,Korea,343,585
5/22/2021,Kuwait,24,1017
5/22/2021,Latvia,46,441
5/22/2021,Lebanon,27,331
5/22/2021,Libya,3,0
5/22/2021,Luxembourg,112,0
5/22/2021,"Macao SAR, China",21,
5/22/2021,Malaysia,47,6320
5/22/2021,Malta,4,2
5/22/2021,Mauritius,1,0
5/22/2021,Mexico,380,2586
5/22/2021,"Moldova, Republic of",13,
5/22/2021,Mongolia,1,539
5/22/2021,Morocco,38,363
5/22/2021,Netherlands,298,3179
5/22/2021,New Caledonia,2,
5/22/2021,New Zealand,269,6
5/22/2021,Norway,51,452
5/22/2021,Oman,2,0
5/22/2021,Pakistan,14,3084
5/22/2021,Panama,87,466
5/22/2021,Peru,108,10491
5/22/2021,Philippines,19,6814
5/22/2021,Poland,74,1515
5/22/2021,Portugal,170,523
5/22/2021,Qatar,376,330
5/22/2021,Romania,34,455
5/22/2021,Russian Federation,1226,8585
5/22/2021,Saudi Arabia,103,1142
5/22/2021,Seychelles,2,136
5/22/2021,Singapore,133,29
5/22/2021,South Africa,84,4236
5/22/2021,Spain,284,0
5/22/2021,Sri Lanka,13,2909
5/22/2021,Suriname,1,186
5/22/2021,Sweden,81,0
5/22/2021,Switzerland,128,1201
5/22/2021,Syrian Arab Republic,3,
5/22/2021,"Tanzania, United Republic of",7,
5/22/2021,Thailand,15,3052
5/22/2021,Tunisia,18,1266
5/22/2021,Turkey,1141,8697
5/22/2021,Ukraine,69,4730
5/22/2021,United Arab Emirates,395,1596
5/22/2021,United Kingdom,184,2524
5/22/2021,United States,8353,20945
5/22/2021,Uzbekistan,39,308
5/22/2021,Vietnam,49,178
5/22/2021,Yemen,1,17
5/23/2021,Algeria,21,209
5/23/2021,Angola,2,292
5/23/2021,Antigua and Barbuda,3,0
5/23/2021,Argentina,8,24801
5/23/2021,Australia,282,12
5/23/2021,Austria,122,504
5/23/2021,Azerbaijan,5,219
5/23/2021,Bahrain,65,3177
5/23/2021,Bangladesh,6,1354
5/23/2021,Belarus,80,1252
5/23/2021,Belgium,60,1753
5/23/2021,Bolivia,3,3583
5/23/2021,Brazil,401,38495
5/23/2021,Bulgaria,17,81
5/23/2021,Canada,156,3287
5/23/2021,Chile,22,6505
5/23/2021,China (People's Republic of),1875,20
5/23/2021,Chinese Taipei,193,460
5/23/2021,Colombia,128,21669
5/23/2021,Costa Rica,1,0
5/23/2021,Croatia,44,251
5/23/2021,Cuba,1,1221
5/23/2021,Cyprus,2,91
5/23/2021,Czech Republic,8,335
5/23/2021,Egypt,68,1145
5/23/2021,El Salvador,21,0
5/23/2021,Ethiopia,71,293
5/23/2021,Fiji,1,6
5/23/2021,Finland,80,108
5/23/2021,France,322,9766
5/23/2021,French Polynesia,23,
5/23/2021,Georgia,2,733
5/23/2021,Germany,758,4643
5/23/2021,Greece,115,875
5/23/2021,"Hong Kong SAR, China",100,
5/23/2021,Iceland,19,1
5/23/2021,Independent State of Papua New Guinea,5,
5/23/2021,India,144,222315
5/23/2021,Indonesia,92,5280
5/23/2021,"Iran, Islamic Republic of",36,
5/23/2021,Ireland,31,447
5/23/2021,Israel,93,11
5/23/2021,Italy,184,3993
5/23/2021,Jamaica,6,60
5/23/2021,Japan,653,4039
5/23/2021,Jordan,30,0
5/23/2021,Kazakhstan,96,1847
5/23/2021,Kenya,33,324
5/23/2021,Korea,339,538
5/23/2021,Kuwait,21,992
5/23/2021,Latvia,62,233
5/23/2021,Lebanon,31,300
5/23/2021,Libya,7,412
5/23/2021,Luxembourg,110,0
5/23/2021,"Macao SAR, China",34,
5/23/2021,Malaysia,35,6976
5/23/2021,Malta,12,5
5/23/2021,Mauritius,1,0
5/23/2021,Mexico,356,1274
5/23/2021,"Moldova, Republic of",13,
5/23/2021,Mongolia,1,630
5/23/2021,Morocco,41,211
5/23/2021,Netherlands,319,3435
5/23/2021,New Caledonia,2,
5/23/2021,New Zealand,463,0
5/23/2021,Norway,113,451
5/23/2021,Oman,2,1757
5/23/2021,Pakistan,26,3047
5/23/2021,Panama,105,347
5/23/2021,Peru,113,4438
5/23/2021,Philippines,28,1595
5/23/2021,Poland,112,1076
5/23/2021,Portugal,165,413
5/23/2021,Qatar,377,283
5/23/2021,Romania,49,307
5/23/2021,Russian Federation,1187,8827
5/23/2021,Saudi Arabia,103,1067
5/23/2021,Singapore,135,25
5/23/2021,South Africa,85,2894
5/23/2021,Spain,342,0
5/23/2021,Sri Lanka,12,2959
5/23/2021,Sweden,171,0
5/23/2021,Switzerland,74,0
5/23/2021,"Tanzania, United Republic of",6,
5/23/2021,Thailand,16,3382
5/23/2021,Tunisia,21,1246
5/23/2021,Turkey,1189,7839
5/23/2021,Ukraine,63,2657
5/23/2021,United Arab Emirates,391,1591
5/23/2021,United Kingdom,186,2093
5/23/2021,United States,7907,13530
5/23/2021,Uzbekistan,46,287
5/23/2021,Vietnam,51,156
5/24/2021,Algeria,25,247
5/24/2021,Antigua and Barbuda,4,1
5/24/2021,Argentina,12,22651
5/24/2021,Australia,363,10
5/24/2021,Austria,148,360
5/24/2021,Azerbaijan,12,156
5/24/2021,Bahrain,69,2800
5/24/2021,Bangladesh,25,1441
5/24/2021,Belarus,58,953
5/24/2021,Belgium,131,941
5/24/2021,Bolivia,1,0
5/24/2021,Bosnia and Herzegovina,1,241
5/24/2021,Brazil,535,37480
5/24/2021,Bulgaria,12,81
5/24/2021,Canada,163,2806
5/24/2021,Chile,17,5343
5/24/2021,China (People's Republic of),1780,17
5/24/2021,Chinese Taipei,157,595
5/24/2021,Colombia,122,16977
5/24/2021,Croatia,41,74
5/24/2021,Cyprus,2,75
5/24/2021,Czech Republic,4,199
5/24/2021,Ecuador,5,347
5/24/2021,Egypt,57,1149
5/24/2021,El Salvador,14,0
5/24/2021,Ethiopia,64,306
5/24/2021,Fiji,2,8
5/24/2021,Finland,63,93
5/24/2021,France,412,2230
5/24/2021,French Polynesia,17,
5/24/2021,Georgia,1,388
5/24/2021,Germany,794,2328
5/24/2021,Greece,89,1377
5/24/2021,"Hong Kong SAR, China",80,
5/24/2021,Iceland,20,0
5/24/2021,Independent State of Papua New Guinea,6,
5/24/2021,India,173,196427
5/24/2021,Indonesia,69,5907
5/24/2021,"Iran, Islamic Republic of",35,
5/24/2021,Ireland,25,349
5/24/2021,Israel,71,48
5/24/2021,Italy,191,2489
5/24/2021,Jamaica,7,95
5/24/2021,Japan,572,2711
5/24/2021,Jordan,29,5004
5/24/2021,Kazakhstan,94,1568
5/24/2021,Kenya,32,111
5/24/2021,Korea,291,516
5/24/2021,Kuwait,23,1240
5/24/2021,Latvia,37,134
5/24/2021,Lebanon,28,150
5/24/2021,Libya,5,281
5/24/2021,Luxembourg,85,0
5/24/2021,"Macao SAR, China",31,
5/24/2021,Malaysia,21,6509
5/24/2021,Malta,14,2
5/24/2021,Mexico,410,703
5/24/2021,"Moldova, Republic of",4,
5/24/2021,Mongolia,1,634
5/24/2021,Morocco,29,90
5/24/2021,Netherlands,295,2695
5/24/2021,New Caledonia,1,
5/24/2021,New Zealand,426,1
5/24/2021,Norway,146,238
5/24/2021,Pakistan,23,2253
5/24/2021,Panama,103,235
5/24/2021,Paraguay,2,2720
5/24/2021,Peru,124,0
5/24/2021,Philippines,18,4894
5/24/2021,Poland,107,559
5/24/2021,Portugal,158,241
5/24/2021,Qatar,352,299
5/24/2021,Romania,47,230
5/24/2021,Russian Federation,1205,8283
5/24/2021,Saudi Arabia,96,1157
5/24/2021,Seychelles,1,236
5/24/2021,Singapore,114,36
5/24/2021,South Africa,81,2383
5/24/2021,Spain,320,11067
5/24/2021,Sri Lanka,10,2971
5/24/2021,Sweden,241,0
5/24/2021,Switzerland,149,0
5/24/2021,Syrian Arab Republic,1,
5/24/2021,"Tanzania, United Republic of",10,
5/24/2021,Thailand,15,2713
5/24/2021,Tunisia,21,1069
5/24/2021,Turkey,1179,7523
5/24/2021,Ukraine,62,1457
5/24/2021,United Arab Emirates,300,1512
5/24/2021,United Kingdom,165,2370
5/24/2021,United States,8021,22254
5/24/2021,Uzbekistan,41,206
5/24/2021,Vietnam,39,129
5/25/2021,Algeria,24,254
5/25/2021,Angola,2,310
5/25/2021,Argentina,6,24601
5/25/2021,Australia,365,17
5/25/2021,Austria,78,398
5/25/2021,Azerbaijan,5,284
5/25/2021,Bahrain,60,2766
5/25/2021,Bangladesh,27,1675
5/25/2021,Belarus,57,840
5/25/2021,Belgium,148,855
5/25/2021,Bolivia,2,5696
5/25/2021,Bosnia and Herzegovina,1,122
5/25/2021,Brazil,476,74041
5/25/2021,Brunei Darussalam,6,
5/25/2021,Bulgaria,10,406
5/25/2021,Canada,155,3532
5/25/2021,Chile,24,4160
5/25/2021,China (People's Republic of),1814,15
5/25/2021,Chinese Taipei,201,539
5/25/2021,Colombia,116,21181
5/25/2021,Costa Rica,1,2370
5/25/2021,Croatia,26,323
5/25/2021,Cyprus,2,100
5/25/2021,Czech Republic,2,686
5/25/2021,Ecuador,3,969
5/25/2021,Egypt,62,1140
5/25/2021,El Salvador,12,601
5/25/2021,Ethiopia,68,282
5/25/2021,Fiji,2,21
5/25/2021,Finland,57,188
5/25/2021,France,390,3155
5/25/2021,French Polynesia,22,
5/25/2021,Germany,774,2578
5/25/2021,Greece,94,2402
5/25/2021,"Hong Kong SAR, China",106,
5/25/2021,Iceland,15,0
5/25/2021,Independent State of Papua New Guinea,12,
5/25/2021,India,178,208921
5/25/2021,Indonesia,90,5060
5/25/2021,"Iran, Islamic Republic of",31,
5/25/2021,Ireland,24,353
5/25/2021,Israel,49,22
5/25/2021,Italy,150,3220
5/25/2021,Jamaica,8,27
5/25/2021,Japan,599,3892
5/25/2021,Jordan,25,0
5/25/2021,Kazakhstan,85,1860
5/25/2021,Kenya,22,382
5/25/2021,Korea,331,699
5/25/2021,Kuwait,19,1408
5/25/2021,Latvia,22,435
5/25/2021,Lebanon,28,323
5/25/2021,Libya,6,340
5/25/2021,Luxembourg,53,34
5/25/2021,"Macao SAR, China",28,
5/25/2021,Malaysia,42,7289
5/25/2021,Mauritius,1,0
5/25/2021,Mexico,387,2483
5/25/2021,"Moldova, Republic of",9,
5/25/2021,Mongolia,2,680
5/25/2021,Morocco,23,310
5/25/2021,Netherlands,262,2497
5/25/2021,New Caledonia,1,
5/25/2021,New Zealand,395,0
5/25/2021,Norway,184,511
5/25/2021,Oman,3,817
5/25/2021,Pakistan,21,2724
5/25/2021,Panama,94,581
5/25/2021,Peru,120,6966
5/25/2021,Philippines,17,3966
5/25/2021,Poland,56,1006
5/25/2021,Portugal,76,375
5/25/2021,Qatar,342,349
5/25/2021,Romania,24,381
5/25/2021,Russian Federation,1119,7762
5/25/2021,Saudi Arabia,122,1389
5/25/2021,Seychelles,1,13
5/25/2021,Singapore,124,30
5/25/2021,South Africa,85,0
5/25/2021,Spain,278,5359
5/25/2021,Sri Lanka,12,2728
5/25/2021,Suriname,1,193
5/25/2021,Sweden,185,6034
5/25/2021,Switzerland,69,2770
5/25/2021,"Tanzania, United Republic of",9,
5/25/2021,Thailand,15,3226
5/25/2021,Tunisia,10,1115
5/25/2021,Turkey,1033,9375
5/25/2021,Ukraine,46,2730
5/25/2021,United Arab Emirates,346,1672
5/25/2021,United Kingdom,150,2417
5/25/2021,United States,8931,24524
5/25/2021,Uzbekistan,53,192
5/25/2021,Vietnam,50,527
5/25/2021,Yemen,2,8
5/26/2021,Algeria,27,285
5/26/2021,Angola,1,405
5/26/2021,Argentina,6,35399
5/26/2021,Australia,376,17
5/26/2021,Austria,122,445
5/26/2021,Azerbaijan,6,203
5/26/2021,Bahrain,75,2803
5/26/2021,Bangladesh,27,1497
5/26/2021,Belarus,53,1169
5/26/2021,Belgium,112,1975
5/26/2021,Bolivia,3,3213
5/26/2021,Bosnia and Herzegovina,1,145
5/26/2021,Botswana,7,0
5/26/2021,Brazil,451,80245
5/26/2021,Brunei Darussalam,6,
5/26/2021,Bulgaria,10,393
5/26/2021,Canada,185,2745
5/26/2021,Chile,11,5197
5/26/2021,China (People's Republic of),1718,20
5/26/2021,Chinese Taipei,218,635
5/26/2021,Colombia,114,23487
5/26/2021,Costa Rica,1,2587
5/26/2021,Croatia,31,538
5/26/2021,Cyprus,2,79
5/26/2021,Czech Republic,4,655
5/26/2021,Ecuador,2,1064
5/26/2021,Egypt,44,1151
5/26/2021,El Salvador,24,0
5/26/2021,Ethiopia,61,398
5/26/2021,Finland,56,153
5/26/2021,France,383,12657
5/26/2021,French Polynesia,16,
5/26/2021,Georgia,3,1015
5/26/2021,Germany,764,4473
5/26/2021,Greece,93,1511
5/26/2021,"Hong Kong SAR, China",111,
5/26/2021,Iceland,20,4
5/26/2021,Independent State of Papua New Guinea,4,
5/26/2021,India,154,211298
5/26/2021,Indonesia,92,5034
5/26/2021,"Iran, Islamic Republic of",24,
5/26/2021,Ireland,19,445
5/26/2021,Israel,47,19
5/26/2021,Italy,168,3935
5/26/2021,Jamaica,11,20
5/26/2021,Japan,615,4533
5/26/2021,Jordan,23,0
5/26/2021,Kazakhstan,87,1956
5/26/2021,Kenya,37,431
5/26/2021,Korea,344,629
5/26/2021,Kuwait,37,1176
5/26/2021,Latvia,33,396
5/26/2021,Lebanon,20,280
5/26/2021,Libya,5,219
5/26/2021,Luxembourg,61,90
5/26/2021,"Macao SAR, China",33,
5/26/2021,Malaysia,44,7478
5/26/2021,Malta,8,7
5/26/2021,Mauritius,1,42
5/26/2021,Mexico,389,2932
5/26/2021,"Moldova, Republic of",7,
5/26/2021,Mongolia,4,653
5/26/2021,Morocco,19,385
5/26/2021,Netherlands,252,2777
5/26/2021,New Zealand,407,1
5/26/2021,Norway,178,499
5/26/2021,Oman,1,866
5/26/2021,Pakistan,22,2726
5/26/2021,Panama,90,663
5/26/2021,Peru,112,4990
5/26/2021,Philippines,32,5304
5/26/2021,Poland,95,1263
5/26/2021,Portugal,115,594
5/26/2021,Qatar,377,306
5/26/2021,Romania,59,379
5/26/2021,Russian Federation,1162,8247
5/26/2021,Saudi Arabia,121,1320
5/26/2021,Seychelles,1,108
5/26/2021,Singapore,129,26
5/26/2021,South Africa,90,7707
5/26/2021,Spain,297,5007
5/26/2021,Sri Lanka,13,2377
5/26/2021,Suriname,5,225
5/26/2021,Sweden,189,2732
5/26/2021,Switzerland,48,996
5/26/2021,Syrian Arab Republic,2,
5/26/2021,"Tanzania, United Republic of",7,
5/26/2021,Thailand,23,2455
5/26/2021,Tunisia,3,1324
5/26/2021,Turkey,1070,8738
5/26/2021,Ukraine,49,3521
5/26/2021,United Arab Emirates,374,1757
5/26/2021,United Kingdom,155,2991
5/26/2021,United States,8909,24519
5/26/2021,Uzbekistan,47,215
5/26/2021,Vietnam,53,155
5/26/2021,Yemen,4,18
5/27/2021,Algeria,32,280
5/27/2021,Angola,1,269
5/27/2021,Antigua and Barbuda,5,0
5/27/2021,Argentina,2,41080
5/27/2021,Australia,360,11
5/27/2021,Austria,117,585
5/27/2021,Azerbaijan,9,220
5/27/2021,Bahrain,68,3052
5/27/2021,Bangladesh,15,1292
5/27/2021,Belarus,33,1216
5/27/2021,Belgium,143,2891
5/27/2021,Bolivia,1,3018
5/27/2021,Bosnia and Herzegovina,1,104
5/27/2021,Brazil,489,64531
5/27/2021,Brunei Darussalam,4,
5/27/2021,Bulgaria,11,293
5/27/2021,Canada,197,2944
5/27/2021,Chile,23,8105
5/27/2021,China (People's Republic of),1843,7
5/27/2021,Chinese Taipei,216,670
5/27/2021,Colombia,131,25092
5/27/2021,Costa Rica,3,2436
5/27/2021,Croatia,34,375
5/27/2021,Cyprus,3,69
5/27/2021,Czech Republic,6,547
5/27/2021,Egypt,76,1132
5/27/2021,El Salvador,13,0
5/27/2021,Ethiopia,66,347
5/27/2021,Fiji,6,28
5/27/2021,Finland,62,143
5/27/2021,France,377,13933
5/27/2021,French Polynesia,15,
5/27/2021,Georgia,1,508
5/27/2021,Germany,864,6949
5/27/2021,Greece,121,1876
5/27/2021,"Hong Kong SAR, China",113,
5/27/2021,Iceland,29,4
5/27/2021,Independent State of Papua New Guinea,6,
5/27/2021,India,174,186364
5/27/2021,Indonesia,102,6278
5/27/2021,"Iran, Islamic Republic of",30,
5/27/2021,Ireland,33,432
5/27/2021,Israel,100,12
5/27/2021,Italy,176,4143
5/27/2021,Jamaica,10,79
5/27/2021,Japan,622,4132
5/27/2021,Jordan,26,2603
5/27/2021,Kazakhstan,98,1827
5/27/2021,Kenya,9,341
5/27/2021,Korea,334,587
5/27/2021,Kuwait,26,1160
5/27/2021,Latvia,31,348
5/27/2021,Lebanon,40,319
5/27/2021,Libya,6,321
5/27/2021,Luxembourg,81,80
5/27/2021,"Macao SAR, China",28,
5/27/2021,Malaysia,40,7857
5/27/2021,Malta,8,4
5/27/2021,Mexico,368,3050
5/27/2021,"Moldova, Republic of",10,
5/27/2021,Morocco,27,314
5/27/2021,Netherlands,268,3344
5/27/2021,New Caledonia,1,
5/27/2021,New Zealand,417,0
5/27/2021,Norway,176,409
5/27/2021,Oman,4,880
5/27/2021,Pakistan,34,2482
5/27/2021,Panama,99,637
5/27/2021,Paraguay,1,3136
5/27/2021,Peru,116,4809
5/27/2021,Philippines,26,6454
5/27/2021,Poland,104,1202
5/27/2021,Portugal,125,572
5/27/2021,Qatar,375,286
5/27/2021,Romania,52,307
5/27/2021,Russian Federation,1207,8911
5/27/2021,Saudi Arabia,114,1183
5/27/2021,Seychelles,1,211
5/27/2021,Singapore,132,24
5/27/2021,South Africa,87,4422
5/27/2021,Spain,325,5290
5/27/2021,Sri Lanka,9,2584
5/27/2021,Sudan,1,0
5/27/2021,Suriname,3,292
5/27/2021,Sweden,243,1366
5/27/2021,Switzerland,75,992
5/27/2021,Syrian Arab Republic,4,
5/27/2021,"Tanzania, United Republic of",13,
5/27/2021,Thailand,15,3323
5/27/2021,Tunisia,17,1397
5/27/2021,Turkey,1130,8426
5/27/2021,Ukraine,68,3637
5/27/2021,United Arab Emirates,366,2167
5/27/2021,United Kingdom,174,3384
5/27/2021,United States,9246,26837
5/27/2021,Uzbekistan,59,280
5/27/2021,Vanuatu,1,0
5/27/2021,Vietnam,56,270
5/27/2021,Yemen,2,8
5/28/2021,Algeria,35,272
5/28/2021,Antigua and Barbuda,4,1
5/28/2021,Argentina,2,39207
5/28/2021,Australia,267,9
5/28/2021,Austria,146,541
5/28/2021,Azerbaijan,10,242
5/28/2021,Bahrain,58,2957
5/28/2021,Bangladesh,27,1358
5/28/2021,Belarus,48,1434
5/28/2021,Belgium,147,2360
5/28/2021,Bolivia,4,2990
5/28/2021,Bosnia and Herzegovina,1,77
5/28/2021,Brazil,551,53888
5/28/2021,Brunei Darussalam,4,
5/28/2021,Bulgaria,17,287
5/28/2021,Canada,195,3181
5/28/2021,Cape Verde,2,
5/28/2021,Chile,20,8658
5/28/2021,China (People's Republic of),1841,16
5/28/2021,Chinese Taipei,210,554
5/28/2021,Colombia,131,23374
5/28/2021,Costa Rica,1,2180
5/28/2021,Croatia,45,321
5/28/2021,Cyprus,5,75
5/28/2021,Czech Republic,4,501
5/28/2021,Ecuador,6,836
5/28/2021,Egypt,84,1133
5/28/2021,El Salvador,14,425
5/28/2021,Ethiopia,65,417
5/28/2021,Fiji,1,46
5/28/2021,Finland,81,127
5/28/2021,France,429,11274
5/28/2021,French Polynesia,22,
5/28/2021,Georgia,1,1056
5/28/2021,Germany,916,6169
5/28/2021,Greece,98,1928
5/28/2021,"Hong Kong SAR, China",113,
5/28/2021,Iceland,23,0
5/28/2021,Independent State of Papua New Guinea,5,
5/28/2021,India,180,173790
5/28/2021,Indonesia,88,5862
5/28/2021,"Iran, Islamic Republic of",27,
5/28/2021,Ireland,28,461
5/28/2021,Israel,51,13
5/28/2021,Italy,201,3737
5/28/2021,Jamaica,11,108
5/28/2021,Japan,660,3703
5/28/2021,Jordan,23,620
5/28/2021,Kazakhstan,103,1688
5/28/2021,Kenya,37,344
5/28/2021,Korea,339,533
5/28/2021,Kuwait,22,1384
5/28/2021,Latvia,57,354
5/28/2021,Lebanon,32,298
5/28/2021,Libya,7,343
5/28/2021,Luxembourg,98,81
5/28/2021,"Macao SAR, China",32,
5/28/2021,Malaysia,51,8290
5/28/2021,Malta,12,6
5/28/2021,Mauritius,1,17
5/28/2021,Mexico,403,3006
5/28/2021,"Moldova, Republic of",13,
5/28/2021,Mongolia,2,769
5/28/2021,Morocco,35,336
