Timestamp,Country,Num_Flights,Num_Covid_Cases
2020-01-30,Japan,232,4.0
2020-01-30,Kazakhstan,9,0.0
2020-01-30,Kenya,2,0.0
2020-01-30,Korea,68,0.0
2020-01-30,Kuwait,1,0.0
2020-01-30,Latvia,49,0.0
2020-01-30,Lebanon,19,0.0
2020-01-30,Luxembourg,41,0.0
2020-01-30,Malaysia,97,1.0
2020-01-30,Malta,19,0.0
2020-01-30,Mexico,7,0.0
2020-01-30,Mongolia,2,0.0
2020-01-30,Morocco,10,0.0
2020-01-30,Netherlands,235,0.0
2020-01-30,New Zealand,85,0.0
2020-01-30,Pakistan,1,0.0
2020-01-30,Panama,12,0.0
2020-01-30,Peru,9,0.0
2020-01-30,Philippines,39,1.0
2020-01-30,Poland,79,0.0
2020-01-30,Portugal,79,0.0
2020-01-30,Qatar,115,0.0
2020-01-30,Romania,6,0.0
2020-01-30,Russian Federation,244,0.0
2020-01-30,Saudi Arabia,13,0.0
2020-01-30,Singapore,174,3.0
2020-01-30,South Africa,15,0.0
2020-01-30,Spain,89,0.0
2020-01-30,Sri Lanka,16,0.0
2020-01-30,Sweden,161,0.0
2020-01-30,Switzerland,173,0.0
2020-01-30,Thailand,59,0.0
2020-01-30,Tunisia,1,0.0
2020-01-30,Turkey,64,0.0
2020-01-30,Ukraine,24,0.0
2020-01-30,United Arab Emirates,210,0.0
2020-01-30,United Kingdom,400,0.0
2020-01-30,United States,3634,0.0
2020-01-30,Vietnam,1,0.0
2020-01-31,Algeria,45,0.0
2020-01-31,Antigua and Barbuda,13,0.0
2020-01-31,Argentina,16,0.0
2020-01-31,Australia,249,0.0
2020-01-31,Austria,145,0.0
2020-01-31,Bahrain,7,0.0
2020-01-31,Belarus,52,0.0
2020-01-31,Belgium,80,0.0
2020-01-31,Bolivia,5,0.0
2020-01-31,Brazil,127,0.0
2020-01-31,Brunei Darussalam,15,
2020-01-31,Canada,204,2.0
2020-01-31,Cape Verde,1,
2020-01-31,Chile,1,0.0
2020-01-31,China (People's Republic of),9,1661.0
2020-01-31,Chinese Taipei,62,1.0
2020-01-31,Colombia,10,0.0
2020-01-31,Croatia,14,0.0
2020-01-31,Czech Republic,14,0.0
2020-01-31,El Salvador,2,0.0
2020-01-31,Ethiopia,2,0.0
2020-01-31,France,422,0.0
2020-01-31,Germany,1013,1.0
2020-01-31,Greece,37,0.0
2020-01-31,"Hong Kong SAR, China",180,
2020-01-31,Iceland,25,0.0
2020-01-31,India,17,0.0
2020-01-31,Ireland,60,0.0
2020-01-31,Israel,15,0.0
2020-01-31,Italy,203,2.0
2020-01-31,Japan,193,4.0
2020-01-31,Kazakhstan,12,0.0
2020-01-31,Korea,56,7.0
